request_id,zone,breakdown_type,mechanic_id,proximity_km,specialization,spec_match,star_rating,available,jobs_completed,best_mechanic_selected
57,Nakawa,Brakes Failing,MECH_57_3,6.26,Brakes Specialist,1,4.1,1,177,0
57,Nakawa,Brakes Failing,MECH_57_4,4.0,Engine Specialist,0,3.8,1,70,0
57,Nakawa,Brakes Failing,MECH_57_5,3.07,Electrical Specialist,0,4.1,1,14,0
58,Kawempe,Transmission Issue,MECH_58_1,6.28,Brakes Specialist,0,3.3,0,121,0
58,Kawempe,Transmission Issue,MECH_58_2,6.0,Transmission Specialist,1,3.5,1,177,0
58,Kawempe,Transmission Issue,MECH_58_3,11.61,Brakes Specialist,0,3.6,1,82,0
58,Kawempe,Transmission Issue,MECH_58_4,0.5,Engine Specialist,0,4.2,1,155,0
58,Kawempe,Transmission Issue,MECH_58_5,1.21,Transmission Specialist,1,3.9,1,134,1
59,Kampala Central,Brakes Failing,MECH_59_1,2.46,Engine Specialist,0,4.6,0,242,0
59,Kampala Central,Brakes Failing,MECH_59_2,8.46,Engine Specialist,0,4.0,1,107,0
59,Kampala Central,Brakes Failing,MECH_59_3,3.18,Tyre & Suspension,0,3.3,1,168,0
59,Kampala Central,Brakes Failing,MECH_59_4,10.7,Brakes Specialist,1,3.4,1,11,1
59,Kampala Central,Brakes Failing,MECH_59_5,6.04,Tyre & Suspension,0,3.8,0,137,0
60,Nakawa,Brakes Failing,MECH_60_1,5.31,Transmission Specialist,0,4.2,0,219,0
60,Nakawa,Brakes Failing,MECH_60_2,6.66,Tyre & Suspension,0,3.0,1,246,0
60,Nakawa,Brakes Failing,MECH_60_3,3.56,Brakes Specialist,1,4.0,0,187,0
60,Nakawa,Brakes Failing,MECH_60_4,1.96,Electrical Specialist,0,3.5,1,86,0
60,Nakawa,Brakes Failing,MECH_60_5,4.82,Brakes Specialist,1,3.9,1,25,1
61,Nakawa,Transmission Issue,MECH_61_1,1.38,Tyre & Suspension,0,4.9,1,192,0
61,Nakawa,Transmission Issue,MECH_61_2,9.99,Transmission Specialist,1,3.8,1,218,0
61,Nakawa,Transmission Issue,MECH_61_3,6.46,Tyre & Suspension,0,4.5,1,197,0
61,Nakawa,Transmission Issue,MECH_61_4,1.05,Engine Specialist,0,4.5,0,133,0
61,Nakawa,Transmission Issue,MECH_61_5,1.32,Engine Specialist,0,4.9,1,25,1
62,Rubaga,Brakes Failing,MECH_62_1,8.11,Tyre & Suspension,0,3.3,1,9,0
62,Rubaga,Brakes Failing,MECH_62_2,10.05,Engine Specialist,0,3.8,0,115,0
62,Rubaga,Brakes Failing,MECH_62_3,11.63,Tyre & Suspension,0,4.5,1,157,0
62,Rubaga,Brakes Failing,MECH_62_4,1.3,Electrical Specialist,0,4.0,1,118,0
62,Rubaga,Brakes Failing,MECH_62_5,1.94,Brakes Specialist,1,3.2,1,17,1
63,Rubaga,Flat Tyre,MECH_63_1,1.97,Tyre & Suspension,1,4.9,0,187,0
63,Rubaga,Flat Tyre,MECH_63_2,4.82,Brakes Specialist,0,3.8,1,118,0
63,Rubaga,Flat Tyre,MECH_63_3,3.27,Engine Specialist,0,3.4,0,178,0
63,Rubaga,Flat Tyre,MECH_63_4,11.91,Brakes Specialist,0,3.6,1,43,0
63,Rubaga,Flat Tyre,MECH_63_5,9.18,Tyre & Suspension,1,4.7,1,108,1
64,Rubaga,Brakes Failing,MECH_64_1,4.18,Transmission Specialist,0,3.5,0,96,0
64,Rubaga,Brakes Failing,MECH_64_2,2.4,Engine Specialist,0,4.5,1,31,0
64,Rubaga,Brakes Failing,MECH_64_3,4.44,Brakes Specialist,1,4.5,1,101,0
64,Rubaga,Brakes Failing,MECH_64_4,3.92,Brakes Specialist,1,4.4,1,43,0
64,Rubaga,Brakes Failing,MECH_64_5,2.35,Brakes Specialist,1,4.6,1,112,1
65,Kampala Central,Transmission Issue,MECH_65_1,1.64,Brakes Specialist,0,4.6,1,239,0
65,Kampala Central,Transmission Issue,MECH_65_2,7.57,Transmission Specialist,1,3.8,1,141,1
65,Kampala Central,Transmission Issue,MECH_65_3,0.56,Transmission Specialist,1,3.1,0,213,0
65,Kampala Central,Transmission Issue,MECH_65_4,9.12,Transmission Specialist,1,4.4,0,148,0
65,Kampala Central,Transmission Issue,MECH_65_5,4.01,Electrical Specialist,0,5.0,1,136,0
66,Makindye,Flat Tyre,MECH_66_1,5.0,Tyre & Suspension,1,4.4,0,153,0
66,Makindye,Flat Tyre,MECH_66_2,2.42,Tyre & Suspension,1,3.8,1,21,1
66,Makindye,Flat Tyre,MECH_66_3,6.03,Brakes Specialist,0,3.1,1,84,0
66,Makindye,Flat Tyre,MECH_66_4,6.1,Brakes Specialist,0,4.2,1,192,0
66,Makindye,Flat Tyre,MECH_66_5,6.23,Engine Specialist,0,3.1,1,113,0
67,Kawempe,Transmission Issue,MECH_67_1,1.91,Transmission Specialist,1,3.5,1,67,1
67,Kawempe,Transmission Issue,MECH_67_2,7.38,Transmission Specialist,1,5.0,1,122,0
67,Kawempe,Transmission Issue,MECH_67_3,9.53,Engine Specialist,0,3.8,1,82,0
67,Kawempe,Transmission Issue,MECH_67_4,9.01,Electrical Specialist,0,3.4,1,248,0
67,Kawempe,Transmission Issue,MECH_67_5,3.94,Electrical Specialist,0,3.5,1,50,0
68,Kawempe,Electrical Fault,MECH_68_1,5.81,Transmission Specialist,0,3.9,1,196,0
68,Kawempe,Electrical Fault,MECH_68_2,5.52,Electrical Specialist,1,4.5,1,186,1
68,Kawempe,Electrical Fault,MECH_68_3,2.01,Brakes Specialist,0,4.8,1,221,0
68,Kawempe,Electrical Fault,MECH_68_4,3.34,Electrical Specialist,1,3.5,1,84,0
68,Kawempe,Electrical Fault,MECH_68_5,5.43,Electrical Specialist,1,3.5,1,77,0
69,Nakawa,Brakes Failing,MECH_69_1,11.58,Brakes Specialist,1,4.9,1,174,0
69,Nakawa,Brakes Failing,MECH_69_2,9.56,Brakes Specialist,1,4.0,1,25,0
69,Nakawa,Brakes Failing,MECH_69_3,7.0,Brakes Specialist,1,4.9,1,132,1
69,Nakawa,Brakes Failing,MECH_69_4,2.6,Engine Specialist,0,4.4,1,131,0
69,Nakawa,Brakes Failing,MECH_69_5,6.52,Engine Specialist,0,4.7,1,190,0
70,Kampala Central,Engine Stalled,MECH_70_1,7.55,Engine Specialist,1,4.7,1,78,0
70,Kampala Central,Engine Stalled,MECH_70_2,5.24,Brakes Specialist,0,4.1,1,92,0
70,Kampala Central,Engine Stalled,MECH_70_3,1.79,Engine Specialist,1,5.0,1,247,1
70,Kampala Central,Engine Stalled,MECH_70_4,2.39,Engine Specialist,1,4.5,0,218,0
70,Kampala Central,Engine Stalled,MECH_70_5,1.95,Brakes Specialist,0,3.3,1,18,0
71,Kampala Central,Flat Tyre,MECH_71_1,9.13,Brakes Specialist,0,4.1,1,135,0
71,Kampala Central,Flat Tyre,MECH_71_2,1.71,Brakes Specialist,0,4.6,0,182,0
71,Kampala Central,Flat Tyre,MECH_71_3,5.57,Tyre & Suspension,1,3.4,1,12,1
71,Kampala Central,Flat Tyre,MECH_71_4,9.62,Brakes Specialist,0,4.3,1,59,0
71,Kampala Central,Flat Tyre,MECH_71_5,6.91,Tyre & Suspension,1,4.2,1,113,0
72,Nakawa,Brakes Failing,MECH_72_1,11.81,Engine Specialist,0,3.4,1,12,0
72,Nakawa,Brakes Failing,MECH_72_2,5.56,Brakes Specialist,1,3.2,0,36,0
72,Nakawa,Brakes Failing,MECH_72_3,9.01,Brakes Specialist,1,5.0,1,113,1
72,Nakawa,Brakes Failing,MECH_72_4,8.18,Brakes Specialist,1,3.3,1,106,0
72,Nakawa,Brakes Failing,MECH_72_5,8.4,Engine Specialist,0,3.1,1,152,0
73,Kawempe,Brakes Failing,MECH_73_1,2.66,Electrical Specialist,0,4.6,0,182,0
73,Kawempe,Brakes Failing,MECH_73_2,9.24,Electrical Specialist,0,4.8,1,112,0
73,Kawempe,Brakes Failing,MECH_73_3,10.02,Brakes Specialist,1,3.3,0,25,0
73,Kawempe,Brakes Failing,MECH_73_4,1.5,Transmission Specialist,0,3.8,1,38,0
73,Kawempe,Brakes Failing,MECH_73_5,5.68,Transmission Specialist,0,4.3,1,180,1
74,Makindye,Brakes Failing,MECH_74_1,0.86,Transmission Specialist,0,3.2,1,231,0
74,Makindye,Brakes Failing,MECH_74_2,1.3,Tyre & Suspension,0,4.7,1,128,0
74,Makindye,Brakes Failing,MECH_74_3,2.98,Brakes Specialist,1,3.1,1,61,1
74,Makindye,Brakes Failing,MECH_74_4,8.01,Electrical Specialist,0,4.7,1,43,0
74,Makindye,Brakes Failing,MECH_74_5,0.5,Tyre & Suspension,0,3.8,1,50,0
75,Rubaga,Electrical Fault,MECH_75_1,6.79,Brakes Specialist,0,5.0,1,82,0
75,Rubaga,Electrical Fault,MECH_75_2,0.81,Electrical Specialist,1,3.3,1,87,1
75,Rubaga,Electrical Fault,MECH_75_3,10.0,Electrical Specialist,1,4.7,1,177,0
75,Rubaga,Electrical Fault,MECH_75_4,10.04,Tyre & Suspension,0,4.7,1,146,0
75,Rubaga,Electrical Fault,MECH_75_5,1.88,Engine Specialist,0,3.5,0,13,0
76,Rubaga,Engine Stalled,MECH_76_1,9.98,Engine Specialist,1,3.5,1,82,0
76,Rubaga,Engine Stalled,MECH_76_2,7.32,Electrical Specialist,0,3.4,1,187,0
76,Rubaga,Engine Stalled,MECH_76_3,10.14,Engine Specialist,1,3.9,1,15,0
76,Rubaga,Engine Stalled,MECH_76_4,1.23,Transmission Specialist,0,4.2,1,165,0
76,Rubaga,Engine Stalled,MECH_76_5,6.54,Engine Specialist,1,4.7,1,230,1
77,Rubaga,Transmission Issue,MECH_77_1,5.84,Engine Specialist,0,3.7,1,56,0
77,Rubaga,Transmission Issue,MECH_77_2,7.48,Transmission Specialist,1,4.2,1,161,0
77,Rubaga,Transmission Issue,MECH_77_3,3.19,Transmission Specialist,1,4.9,1,240,1
77,Rubaga,Transmission Issue,MECH_77_4,7.41,Transmission Specialist,1,4.0,1,91,0
77,Rubaga,Transmission Issue,MECH_77_5,10.93,Tyre & Suspension,0,3.9,1,189,0
78,Kampala Central,Brakes Failing,MECH_78_1,2.76,Brakes Specialist,1,3.6,1,60,1
78,Kampala Central,Brakes Failing,MECH_78_2,1.07,Transmission Specialist,0,4.7,1,101,0
78,Kampala Central,Brakes Failing,MECH_78_3,9.73,Brakes Specialist,1,4.0,0,111,0
78,Kampala Central,Brakes Failing,MECH_78_4,3.69,Transmission Specialist,0,3.6,0,21,0
78,Kampala Central,Brakes Failing,MECH_78_5,4.47,Brakes Specialist,1,4.7,1,145,0
79,Kawempe,Engine Stalled,MECH_79_1,4.98,Transmission Specialist,0,4.8,1,193,0
79,Kawempe,Engine Stalled,MECH_79_2,7.49,Engine Specialist,1,4.6,1,107,1
79,Kawempe,Engine Stalled,MECH_79_3,0.52,Transmission Specialist,0,4.7,1,181,0
79,Kawempe,Engine Stalled,MECH_79_4,8.4,Engine Specialist,1,3.8,1,131,0
79,Kawempe,Engine Stalled,MECH_79_5,6.82,Electrical Specialist,0,3.8,1,247,0
80,Nakawa,Electrical Fault,MECH_80_1,8.3,Brakes Specialist,0,4.2,1,14,0
80,Nakawa,Electrical Fault,MECH_80_2,7.84,Electrical Specialist,1,4.1,1,135,0
80,Nakawa,Electrical Fault,MECH_80_3,2.13,Engine Specialist,0,3.8,1,167,0
80,Nakawa,Electrical Fault,MECH_80_4,10.97,Electrical Specialist,1,3.4,1,157,0
80,Nakawa,Electrical Fault,MECH_80_5,8.0,Electrical Specialist,1,4.4,1,150,1
81,Nakawa,Transmission Issue,MECH_81_1,3.1,Brakes Specialist,0,3.9,1,176,0
81,Nakawa,Transmission Issue,MECH_81_2,5.46,Brakes Specialist,0,4.2,0,61,0
81,Nakawa,Transmission Issue,MECH_81_3,5.02,Transmission Specialist,1,4.0,1,160,0
81,Nakawa,Transmission Issue,MECH_81_4,0.79,Transmission Specialist,1,4.3,1,175,1
81,Nakawa,Transmission Issue,MECH_81_5,9.6,Transmission Specialist,1,3.2,1,68,0
82,Rubaga,Engine Stalled,MECH_82_1,1.71,Engine Specialist,1,4.9,0,162,0
82,Rubaga,Engine Stalled,MECH_82_2,6.31,Electrical Specialist,0,3.8,1,159,0
82,Rubaga,Engine Stalled,MECH_82_3,11.14,Tyre & Suspension,0,3.8,1,10,0
82,Rubaga,Engine Stalled,MECH_82_4,10.85,Engine Specialist,1,4.9,1,105,1
82,Rubaga,Engine Stalled,MECH_82_5,5.61,Electrical Specialist,0,4.1,1,33,0
83,Kawempe,Transmission Issue,MECH_83_1,11.77,Transmission Specialist,1,4.1,1,113,1
83,Kawempe,Transmission Issue,MECH_83_2,10.09,Brakes Specialist,0,3.6,1,164,0
83,Kawempe,Transmission Issue,MECH_83_3,8.29,Tyre & Suspension,0,4.7,1,72,0
83,Kawempe,Transmission Issue,MECH_83_4,7.18,Engine Specialist,0,3.9,1,115,0
83,Kawempe,Transmission Issue,MECH_83_5,8.95,Brakes Specialist,0,3.7,1,156,0
84,Kawempe,Electrical Fault,MECH_84_1,2.2,Electrical Specialist,1,4.4,1,122,0
84,Kawempe,Electrical Fault,MECH_84_2,10.5,Engine Specialist,0,4.6,0,224,0
84,Kawempe,Electrical Fault,MECH_84_3,8.33,Transmission Specialist,0,3.1,0,74,0
84,Kawempe,Electrical Fault,MECH_84_4,5.82,Electrical Specialist,1,4.0,1,100,1
84,Kawempe,Electrical Fault,MECH_84_5,3.98,Transmission Specialist,0,4.0,1,194,0
85,Kampala Central,Brakes Failing,MECH_85_1,7.14,Electrical Specialist,0,5.0,1,86,0
85,Kampala Central,Brakes Failing,MECH_85_2,7.42,Brakes Specialist,1,4.6,1,167,1
85,Kampala Central,Brakes Failing,MECH_85_3,10.77,Engine Specialist,0,4.8,0,191,0
85,Kampala Central,Brakes Failing,MECH_85_4,11.67,Tyre & Suspension,0,4.5,1,118,0
85,Kampala Central,Brakes Failing,MECH_85_5,8.41,Transmission Specialist,0,4.4,1,46,0
86,Kampala Central,Brakes Failing,MECH_86_1,2.92,Electrical Specialist,0,3.0,1,23,0
86,Kampala Central,Brakes Failing,MECH_86_2,11.94,Engine Specialist,0,3.0,1,71,0
86,Kampala Central,Brakes Failing,MECH_86_3,2.14,Transmission Specialist,0,4.5,1,132,1
86,Kampala Central,Brakes Failing,MECH_86_4,10.67,Transmission Specialist,0,3.2,1,27,0
86,Kampala Central,Brakes Failing,MECH_86_5,5.18,Engine Specialist,0,3.7,1,7,0
87,Kawempe,Electrical Fault,MECH_87_1,8.52,Engine Specialist,0,3.2,1,106,0
87,Kawempe,Electrical Fault,MECH_87_2,9.64,Electrical Specialist,1,3.1,1,198,1
87,Kawempe,Electrical Fault,MECH_87_3,8.17,Tyre & Suspension,0,4.7,1,199,0
87,Kawempe,Electrical Fault,MECH_87_4,10.92,Brakes Specialist,0,4.0,1,69,0
87,Kawempe,Electrical Fault,MECH_87_5,3.02,Engine Specialist,0,3.4,1,23,0
88,Nakawa,Transmission Issue,MECH_88_1,7.69,Engine Specialist,0,4.4,1,18,0
88,Nakawa,Transmission Issue,MECH_88_2,3.2,Brakes Specialist,0,3.6,1,34,0
88,Nakawa,Transmission Issue,MECH_88_3,3.62,Transmission Specialist,1,3.6,1,86,1
88,Nakawa,Transmission Issue,MECH_88_4,8.8,Tyre & Suspension,0,3.8,0,189,0
88,Nakawa,Transmission Issue,MECH_88_5,6.38,Engine Specialist,0,3.6,1,42,0
89,Kawempe,Transmission Issue,MECH_89_1,9.02,Brakes Specialist,0,3.2,0,69,0
89,Kawempe,Transmission Issue,MECH_89_2,7.0,Electrical Specialist,0,4.1,1,86,1
89,Kawempe,Transmission Issue,MECH_89_3,5.49,Electrical Specialist,0,3.8,1,208,0
89,Kawempe,Transmission Issue,MECH_89_4,10.21,Transmission Specialist,1,3.3,1,217,0
89,Kawempe,Transmission Issue,MECH_89_5,8.16,Electrical Specialist,0,4.5,1,21,0
90,Kawempe,Flat Tyre,MECH_90_1,1.71,Tyre & Suspension,1,3.8,1,45,1
90,Kawempe,Flat Tyre,MECH_90_2,1.78,Brakes Specialist,0,4.5,0,109,0
90,Kawempe,Flat Tyre,MECH_90_3,9.33,Tyre & Suspension,1,4.6,1,35,0
90,Kawempe,Flat Tyre,MECH_90_4,8.9,Brakes Specialist,0,4.6,1,91,0
90,Kawempe,Flat Tyre,MECH_90_5,3.9,Engine Specialist,0,4.3,1,22,0
91,Kampala Central,Transmission Issue,MECH_91_1,1.48,Engine Specialist,0,4.3,0,53,0
91,Kampala Central,Transmission Issue,MECH_91_2,6.43,Tyre & Suspension,0,4.7,1,50,1
91,Kampala Central,Transmission Issue,MECH_91_3,10.98,Transmission Specialist,1,4.4,1,146,0
91,Kampala Central,Transmission Issue,MECH_91_4,6.61,Transmission Specialist,1,3.0,1,175,0
91,Kampala Central,Transmission Issue,MECH_91_5,0.98,Brakes Specialist,0,4.5,1,123,0
92,Nakawa,Transmission Issue,MECH_92_1,1.94,Engine Specialist,0,4.5,1,226,1
92,Nakawa,Transmission Issue,MECH_92_2,2.59,Brakes Specialist,0,3.7,1,157,0
92,Nakawa,Transmission Issue,MECH_92_3,4.78,Engine Specialist,0,3.6,1,232,0
92,Nakawa,Transmission Issue,MECH_92_4,10.61,Transmission Specialist,1,4.1,1,12,0
92,Nakawa,Transmission Issue,MECH_92_5,5.08,Brakes Specialist,0,3.1,1,237,0
93,Nakawa,Transmission Issue,MECH_93_1,5.94,Engine Specialist,0,4.3,1,8,1
93,Nakawa,Transmission Issue,MECH_93_2,11.57,Engine Specialist,0,3.7,1,63,0
93,Nakawa,Transmission Issue,MECH_93_3,7.63,Electrical Specialist,0,4.7,1,49,0
93,Nakawa,Transmission Issue,MECH_93_4,10.92,Tyre & Suspension,0,4.3,1,69,0
93,Nakawa,Transmission Issue,MECH_93_5,11.05,Tyre & Suspension,0,3.9,0,51,0
94,Nakawa,Flat Tyre,MECH_94_1,2.19,Engine Specialist,0,4.3,0,207,0
94,Nakawa,Flat Tyre,MECH_94_2,5.28,Tyre & Suspension,1,4.5,1,228,1
94,Nakawa,Flat Tyre,MECH_94_3,3.66,Transmission Specialist,0,3.9,1,206,0
94,Nakawa,Flat Tyre,MECH_94_4,5.77,Brakes Specialist,0,4.7,1,12,0
94,Nakawa,Flat Tyre,MECH_94_5,11.55,Tyre & Suspension,1,4.9,1,52,0
95,Makindye,Flat Tyre,MECH_95_1,6.51,Tyre & Suspension,1,3.9,1,22,1
95,Makindye,Flat Tyre,MECH_95_2,11.78,Tyre & Suspension,1,4.6,1,63,0
95,Makindye,Flat Tyre,MECH_95_3,8.53,Tyre & Suspension,1,4.9,1,166,0
95,Makindye,Flat Tyre,MECH_95_4,8.76,Tyre & Suspension,1,4.3,1,43,0
95,Makindye,Flat Tyre,MECH_95_5,11.54,Transmission Specialist,0,4.7,0,48,0
96,Nakawa,Transmission Issue,MECH_96_1,4.61,Electrical Specialist,0,3.5,0,175,0
96,Nakawa,Transmission Issue,MECH_96_2,9.79,Tyre & Suspension,0,4.0,0,180,0
96,Nakawa,Transmission Issue,MECH_96_3,5.43,Engine Specialist,0,4.0,0,145,0
96,Nakawa,Transmission Issue,MECH_96_4,10.87,Tyre & Suspension,0,5.0,1,38,0
96,Nakawa,Transmission Issue,MECH_96_5,9.17,Electrical Specialist,0,4.9,1,95,1
97,Kampala Central,Flat Tyre,MECH_97_1,11.91,Tyre & Suspension,1,4.1,1,86,0
97,Kampala Central,Flat Tyre,MECH_97_2,11.06,Engine Specialist,0,4.0,1,207,0
97,Kampala Central,Flat Tyre,MECH_97_3,3.13,Electrical Specialist,0,3.3,1,241,1
97,Kampala Central,Flat Tyre,MECH_97_4,6.98,Tyre & Suspension,1,3.7,1,119,0
97,Kampala Central,Flat Tyre,MECH_97_5,4.56,Electrical Specialist,0,4.9,1,44,0
98,Rubaga,Flat Tyre,MECH_98_1,2.85,Brakes Specialist,0,3.4,1,151,1
98,Rubaga,Flat Tyre,MECH_98_2,0.88,Brakes Specialist,0,3.7,1,126,0
98,Rubaga,Flat Tyre,MECH_98_3,9.83,Transmission Specialist,0,3.7,1,230,0
98,Rubaga,Flat Tyre,MECH_98_4,4.55,Transmission Specialist,0,4.0,1,181,0
98,Rubaga,Flat Tyre,MECH_98_5,0.93,Engine Specialist,0,4.5,1,61,0
99,Rubaga,Electrical Fault,MECH_99_1,8.82,Tyre & Suspension,0,3.4,1,89,0
99,Rubaga,Electrical Fault,MECH_99_2,9.03,Electrical Specialist,1,3.8,1,54,1
99,Rubaga,Electrical Fault,MECH_99_3,9.91,Tyre & Suspension,0,3.5,1,189,0
99,Rubaga,Electrical Fault,MECH_99_4,8.1,Engine Specialist,0,4.1,0,206,0
99,Rubaga,Electrical Fault,MECH_99_5,3.59,Transmission Specialist,0,3.5,0,228,0
100,Kampala Central,Engine Stalled,MECH_100_1,7.42,Engine Specialist,1,4.4,1,153,0
100,Kampala Central,Engine Stalled,MECH_100_2,9.48,Transmission Specialist,0,3.3,1,85,0
100,Kampala Central,Engine Stalled,MECH_100_3,8.71,Tyre & Suspension,0,4.8,0,155,0
100,Kampala Central,Engine Stalled,MECH_100_4,10.28,Engine Specialist,1,3.1,1,173,1
100,Kampala Central,Engine Stalled,MECH_100_5,4.47,Engine Specialist,1,5.0,0,7,0
101,Kampala Central,Transmission Issue,MECH_101_1,8.22,Brakes Specialist,0,4.1,1,85,0
101,Kampala Central,Transmission Issue,MECH_101_2,8.95,Brakes Specialist,0,3.1,0,120,0
101,Kampala Central,Transmission Issue,MECH_101_3,9.67,Transmission Specialist,1,4.7,1,136,0
101,Kampala Central,Transmission Issue,MECH_101_4,6.26,Transmission Specialist,1,4.1,0,172,0
101,Kampala Central,Transmission Issue,MECH_101_5,6.31,Transmission Specialist,1,4.7,1,17,1
102,Kampala Central,Transmission Issue,MECH_102_1,8.29,Transmission Specialist,1,3.6,1,26,0
102,Kampala Central,Transmission Issue,MECH_102_2,9.66,Tyre & Suspension,0,4.2,1,199,0
102,Kampala Central,Transmission Issue,MECH_102_3,3.35,Tyre & Suspension,0,3.4,1,16,0
102,Kampala Central,Transmission Issue,MECH_102_4,4.03,Brakes Specialist,0,4.2,1,101,0
102,Kampala Central,Transmission Issue,MECH_102_5,3.34,Brakes Specialist,0,3.2,1,237,1
103,Kawempe,Brakes Failing,MECH_103_1,1.15,Brakes Specialist,1,4.9,1,145,0
103,Kawempe,Brakes Failing,MECH_103_2,9.48,Transmission Specialist,0,4.2,1,152,0
103,Kawempe,Brakes Failing,MECH_103_3,3.68,Brakes Specialist,1,5.0,1,222,1
103,Kawempe,Brakes Failing,MECH_103_4,6.89,Tyre & Suspension,0,4.2,1,181,0
103,Kawempe,Brakes Failing,MECH_103_5,5.07,Tyre & Suspension,0,3.4,1,93,0
104,Nakawa,Brakes Failing,MECH_104_1,7.35,Tyre & Suspension,0,4.9,1,24,0
104,Nakawa,Brakes Failing,MECH_104_2,1.56,Brakes Specialist,1,4.2,1,115,1
104,Nakawa,Brakes Failing,MECH_104_3,4.79,Brakes Specialist,1,3.9,1,100,0
104,Nakawa,Brakes Failing,MECH_104_4,4.1,Tyre & Suspension,0,4.2,1,161,0
104,Nakawa,Brakes Failing,MECH_104_5,7.54,Tyre & Suspension,0,4.9,1,153,0
105,Rubaga,Flat Tyre,MECH_105_1,4.8,Engine Specialist,0,4.3,1,49,0
105,Rubaga,Flat Tyre,MECH_105_2,11.51,Tyre & Suspension,1,4.7,1,110,0
105,Rubaga,Flat Tyre,MECH_105_3,2.97,Brakes Specialist,0,4.0,1,31,1
105,Rubaga,Flat Tyre,MECH_105_4,11.02,Tyre & Suspension,1,3.5,1,97,0
105,Rubaga,Flat Tyre,MECH_105_5,5.54,Electrical Specialist,0,3.5,1,47,0
106,Kampala Central,Electrical Fault,MECH_106_1,10.59,Electrical Specialist,1,3.0,1,67,0
106,Kampala Central,Electrical Fault,MECH_106_2,0.68,Engine Specialist,0,4.8,1,207,1
106,Kampala Central,Electrical Fault,MECH_106_3,8.24,Engine Specialist,0,4.9,1,142,0
106,Kampala Central,Electrical Fault,MECH_106_4,4.91,Transmission Specialist,0,3.6,1,178,0
106,Kampala Central,Electrical Fault,MECH_106_5,11.86,Tyre & Suspension,0,4.5,1,213,0
107,Makindye,Engine Stalled,MECH_107_1,4.34,Electrical Specialist,0,4.8,1,41,0
107,Makindye,Engine Stalled,MECH_107_2,7.75,Engine Specialist,1,4.4,1,172,1
107,Makindye,Engine Stalled,MECH_107_3,7.97,Electrical Specialist,0,3.1,1,102,0
107,Makindye,Engine Stalled,MECH_107_4,2.81,Brakes Specialist,0,3.8,1,111,0
107,Makindye,Engine Stalled,MECH_107_5,11.16,Engine Specialist,1,4.5,0,210,0
108,Kampala Central,Engine Stalled,MECH_108_1,11.13,Engine Specialist,1,4.0,1,245,0
108,Kampala Central,Engine Stalled,MECH_108_2,9.86,Brakes Specialist,0,3.2,0,73,0
108,Kampala Central,Engine Stalled,MECH_108_3,11.13,Tyre & Suspension,0,4.1,1,157,0
108,Kampala Central,Engine Stalled,MECH_108_4,4.57,Transmission Specialist,0,4.6,1,59,0
108,Kampala Central,Engine Stalled,MECH_108_5,7.77,Engine Specialist,1,3.5,1,84,1
109,Kawempe,Electrical Fault,MECH_109_1,5.02,Transmission Specialist,0,4.0,1,154,0
109,Kawempe,Electrical Fault,MECH_109_2,4.46,Transmission Specialist,0,3.8,1,131,0
109,Kawempe,Electrical Fault,MECH_109_3,2.34,Electrical Specialist,1,3.4,1,50,0
109,Kawempe,Electrical Fault,MECH_109_4,9.02,Electrical Specialist,1,4.1,1,112,0
109,Kawempe,Electrical Fault,MECH_109_5,2.36,Engine Specialist,0,3.0,1,239,1
110,Nakawa,Engine Stalled,MECH_110_1,2.94,Engine Specialist,1,3.3,1,51,0
110,Nakawa,Engine Stalled,MECH_110_2,3.19,Engine Specialist,1,4.9,1,76,1
110,Nakawa,Engine Stalled,MECH_110_3,10.52,Brakes Specialist,0,3.8,1,238,0
110,Nakawa,Engine Stalled,MECH_110_4,6.25,Tyre & Suspension,0,4.7,0,166,0
110,Nakawa,Engine Stalled,MECH_110_5,11.37,Brakes Specialist,0,4.0,1,65,0
111,Kawempe,Electrical Fault,MECH_111_1,9.3,Electrical Specialist,1,4.5,1,107,0
111,Kawempe,Electrical Fault,MECH_111_2,0.71,Electrical Specialist,1,3.1,1,135,1
111,Kawempe,Electrical Fault,MECH_111_3,3.41,Engine Specialist,0,4.4,1,124,0
111,Kawempe,Electrical Fault,MECH_111_4,5.85,Electrical Specialist,1,3.4,1,112,0
111,Kawempe,Electrical Fault,MECH_111_5,2.61,Electrical Specialist,1,4.8,0,135,0
112,Kampala Central,Flat Tyre,MECH_112_1,10.87,Tyre & Suspension,1,3.1,1,26,0
112,Kampala Central,Flat Tyre,MECH_112_2,2.59,Transmission Specialist,0,4.7,1,120,0
112,Kampala Central,Flat Tyre,MECH_112_3,9.74,Tyre & Suspension,1,5.0,0,127,0
112,Kampala Central,Flat Tyre,MECH_112_4,5.63,Engine Specialist,0,4.5,0,44,0
112,Kampala Central,Flat Tyre,MECH_112_5,4.75,Tyre & Suspension,1,4.4,1,126,1
113,Makindye,Brakes Failing,MECH_113_1,10.06,Transmission Specialist,0,3.7,1,163,0
113,Makindye,Brakes Failing,MECH_113_2,1.26,Transmission Specialist,0,4.2,1,105,0
113,Makindye,Brakes Failing,MECH_113_3,4.53,Brakes Specialist,1,4.5,1,103,0
113,Makindye,Brakes Failing,MECH_113_4,2.45,Tyre & Suspension,0,4.8,1,161,0
113,Makindye,Brakes Failing,MECH_113_5,3.47,Brakes Specialist,1,3.9,1,94,1
